track_id,n_obs,first_scene,last_scene,zones,n_distinct_vessels
1830,1,S1A_IW_GRDH_1SDV_20260418T153346_20260418T153411_064136_081258_rtc,S1A_IW_GRDH_1SDV_20260418T153346_20260418T153411_064136_081258_rtc,[1],1
1831,1,S1A_IW_GRDH_1SDV_20260418T153346_20260418T153411_064136_081258_rtc,S1A_IW_GRDH_1SDV_20260418T153346_20260418T153411_064136_081258_rtc,[0],1
1832,1,S1A_IW_GRDH_1SDV_20260418T153346_20260418T153411_064136_081258_rtc,S1A_IW_GRDH_1SDV_20260418T153346_20260418T153411_064136_081258_rtc,[1],1
1833,1,S1A_IW_GRDH_1SDV_20260418T153346_20260418T153411_064136_081258_rtc,S1A_IW_GRDH_1SDV_20260418T153346_20260418T153411_064136_081258_rtc,[1],1
1834,17,S1A_IW_GRDH_1SDV_20260505T154132_20260505T154157_064384_081B86_rtc,S1C_IW_GRDH_1SDV_20260518T153233_20260518T153258_007710_00FAB5_rtc,[2],17
1835,2,S1A_IW_GRDH_1SDV_20260505T154132_20260505T154157_064384_081B86_rtc,S1C_IW_GRDH_1SDV_20260506T153232_20260506T153257_007535_00F4CC_rtc,[2],2
1836,3,S1A_IW_GRDH_1SDV_20260505T154132_20260505T154157_064384_081B86_rtc,S1C_IW_GRDH_1SDV_20260506T153232_20260506T153257_007535_00F4CC_rtc,[2],3
1837,1,S1A_IW_GRDH_1SDV_20260505T154132_20260505T154157_064384_081B86_rtc,S1A_IW_GRDH_1SDV_20260505T154132_20260505T154157_064384_081B86_rtc,[1],1
1838,3,S1A_IW_GRDH_1SDV_20260505T154132_20260505T154157_064384_081B86_rtc,S1C_IW_GRDH_1SDV_20260506T153232_20260506T153257_007535_00F4CC_rtc,[2],3
1839,23,S1A_IW_GRDH_1SDV_20260505T154132_20260505T154157_064384_081B86_rtc,S1C_IW_GRDH_1SDV_20260518T153233_20260518T153258_007710_00FAB5_rtc,[2],23
1840,8,S1A_IW_GRDH_1SDV_20260505T154132_20260505T154157_064384_081B86_rtc,S1D_IW_GRDH_1SDV_20260512T154106_20260512T154131_002753_004A5B_rtc,[1],8
1841,1,S1A_IW_GRDH_1SDV_20260505T154132_20260505T154157_064384_081B86_rtc,S1A_IW_GRDH_1SDV_20260505T154132_20260505T154157_064384_081B86_rtc,[1],1
1842,10,S1A_IW_GRDH_1SDV_20260505T154132_20260505T154157_064384_081B86_rtc,S1C_IW_GRDH_1SDV_20260518T153233_20260518T153258_007710_00FAB5_rtc,[2],10
1843,6,S1A_IW_GRDH_1SDV_20260505T154132_20260505T154157_064384_081B86_rtc,S1A_IW_GRDH_1SDV_20260517T154132_20260517T154157_064559_0821B3_rtc,[2],6
1844,5,S1A_IW_GRDH_1SDV_20260505T154132_20260505T154157_064384_081B86_rtc,S1A_IW_GRDH_1SDV_20260512T153345_20260512T153410_064486_081F2C_rtc,[2],5
1845,2,S1A_IW_GRDH_1SDV_20260505T154132_20260505T154157_064384_081B86_rtc,S1C_IW_GRDH_1SDV_20260506T153232_20260506T153257_007535_00F4CC_rtc,[2],2
1846,19,S1A_IW_GRDH_1SDV_20260505T154132_20260505T154157_064384_081B86_rtc,S1C_IW_GRDH_1SDV_20260518T153233_20260518T153258_007710_00FAB5_rtc,[2],19
1847,6,S1A_IW_GRDH_1SDV_20260505T154132_20260505T154157_064384_081B86_rtc,S1A_IW_GRDH_1SDV_20260512T153345_20260512T153410_064486_081F2C_rtc,[2],6
1848,4,S1A_IW_GRDH_1SDV_20260505T154132_20260505T154157_064384_081B86_rtc,S1A_IW_GRDH_1SDV_20260512T153345_20260512T153410_064486_081F2C_rtc,[2],4
1849,3,S1A_IW_GRDH_1SDV_20260505T154132_20260505T154157_064384_081B86_rtc,S1C_IW_GRDH_1SDV_20260506T153232_20260506T153257_007535_00F4CC_rtc,[1],3
1850,1,S1A_IW_GRDH_1SDV_20260505T154132_20260505T154157_064384_081B86_rtc,S1A_IW_GRDH_1SDV_20260505T154132_20260505T154157_064384_081B86_rtc,[2],1
1851,1,S1A_IW_GRDH_1SDV_20260505T154132_20260505T154157_064384_081B86_rtc,S1A_IW_GRDH_1SDV_20260505T154132_20260505T154157_064384_081B86_rtc,[1],1
1852,1,S1A_IW_GRDH_1SDV_20260505T154132_20260505T154157_064384_081B86_rtc,S1A_IW_GRDH_1SDV_20260505T154132_20260505T154157_064384_081B86_rtc,[1],1
1853,1,S1C_IW_GRDH_1SDV_20260506T153232_20260506T153257_007535_00F4CC_rtc,S1C_IW_GRDH_1SDV_20260506T153232_20260506T153257_007535_00F4CC_rtc,[1],1
1854,1,S1C_IW_GRDH_1SDV_20260506T153232_20260506T153257_007535_00F4CC_rtc,S1C_IW_GRDH_1SDV_20260506T153232_20260506T153257_007535_00F4CC_rtc,[1],1
1855,1,S1C_IW_GRDH_1SDV_20260506T153232_20260506T153257_007535_00F4CC_rtc,S1C_IW_GRDH_1SDV_20260506T153232_20260506T153257_007535_00F4CC_rtc,[1],1
1856,1,S1C_IW_GRDH_1SDV_20260506T153232_20260506T153257_007535_00F4CC_rtc,S1C_IW_GRDH_1SDV_20260506T153232_20260506T153257_007535_00F4CC_rtc,[1],1
1857,1,S1C_IW_GRDH_1SDV_20260506T153232_20260506T153257_007535_00F4CC_rtc,S1C_IW_GRDH_1SDV_20260506T153232_20260506T153257_007535_00F4CC_rtc,[1],1
1858,1,S1C_IW_GRDH_1SDV_20260506T153232_20260506T153257_007535_00F4CC_rtc,S1C_IW_GRDH_1SDV_20260506T153232_20260506T153257_007535_00F4CC_rtc,[1],1
1859,1,S1C_IW_GRDH_1SDV_20260506T153232_20260506T153257_007535_00F4CC_rtc,S1C_IW_GRDH_1SDV_20260506T153232_20260506T153257_007535_00F4CC_rtc,[1],1
1860,1,S1C_IW_GRDH_1SDV_20260506T153232_20260506T153257_007535_00F4CC_rtc,S1C_IW_GRDH_1SDV_20260506T153232_20260506T153257_007535_00F4CC_rtc,[2],1
1861,1,S1C_IW_GRDH_1SDV_20260506T153232_20260506T153257_007535_00F4CC_rtc,S1C_IW_GRDH_1SDV_20260506T153232_20260506T153257_007535_00F4CC_rtc,[2],1
1862,1,S1C_IW_GRDH_1SDV_20260506T153232_20260506T153257_007535_00F4CC_rtc,S1C_IW_GRDH_1SDV_20260506T153232_20260506T153257_007535_00F4CC_rtc,[1],1
1863,1,S1C_IW_GRDH_1SDV_20260506T153232_20260506T153257_007535_00F4CC_rtc,S1C_IW_GRDH_1SDV_20260506T153232_20260506T153257_007535_00F4CC_rtc,[1],1
1864,1,S1C_IW_GRDH_1SDV_20260506T153232_20260506T153257_007535_00F4CC_rtc,S1C_IW_GRDH_1SDV_20260506T153232_20260506T153257_007535_00F4CC_rtc,[1],1
1865,1,S1C_IW_GRDH_1SDV_20260506T153232_20260506T153257_007535_00F4CC_rtc,S1C_IW_GRDH_1SDV_20260506T153232_20260506T153257_007535_00F4CC_rtc,[1],1
1866,4,S1C_IW_GRDH_1SDV_20260506T153232_20260506T153257_007535_00F4CC_rtc,S1A_IW_GRDH_1SDV_20260512T153345_20260512T153410_064486_081F2C_rtc,[1],4
1867,5,S1C_IW_GRDH_1SDV_20260511T154056_20260511T154121_007608_00F73A_rtc,S1C_IW_GRDH_1SDV_20260518T153233_20260518T153258_007710_00FAB5_rtc,[1],5
1868,3,S1C_IW_GRDH_1SDV_20260511T154056_20260511T154121_007608_00F73A_rtc,S1D_IW_GRDH_1SDV_20260512T154106_20260512T154131_002753_004A5B_rtc,[1],3
1869,2,S1C_IW_GRDH_1SDV_20260511T154056_20260511T154121_007608_00F73A_rtc,S1A_IW_GRDH_1SDV_20260512T153345_20260512T153410_064486_081F2C_rtc,[1],2
1870,1,S1C_IW_GRDH_1SDV_20260511T154056_20260511T154121_007608_00F73A_rtc,S1C_IW_GRDH_1SDV_20260511T154056_20260511T154121_007608_00F73A_rtc,[1],1
1871,1,S1C_IW_GRDH_1SDV_20260511T154056_20260511T154121_007608_00F73A_rtc,S1C_IW_GRDH_1SDV_20260511T154056_20260511T154121_007608_00F73A_rtc,[1],1
1872,1,S1C_IW_GRDH_1SDV_20260511T154056_20260511T154121_007608_00F73A_rtc,S1C_IW_GRDH_1SDV_20260511T154056_20260511T154121_007608_00F73A_rtc,[2],1
1873,1,S1A_IW_GRDH_1SDV_20260512T153345_20260512T153410_064486_081F2C_rtc,S1A_IW_GRDH_1SDV_20260512T153345_20260512T153410_064486_081F2C_rtc,[1],1
1874,1,S1A_IW_GRDH_1SDV_20260512T153345_20260512T153410_064486_081F2C_rtc,S1A_IW_GRDH_1SDV_20260512T153345_20260512T153410_064486_081F2C_rtc,[1],1
1875,1,S1A_IW_GRDH_1SDV_20260512T153345_20260512T153410_064486_081F2C_rtc,S1A_IW_GRDH_1SDV_20260512T153345_20260512T153410_064486_081F2C_rtc,[1],1
1876,1,S1A_IW_GRDH_1SDV_20260512T153345_20260512T153410_064486_081F2C_rtc,S1A_IW_GRDH_1SDV_20260512T153345_20260512T153410_064486_081F2C_rtc,[1],1
1877,1,S1A_IW_GRDH_1SDV_20260512T153345_20260512T153410_064486_081F2C_rtc,S1A_IW_GRDH_1SDV_20260512T153345_20260512T153410_064486_081F2C_rtc,[1],1
1878,4,S1A_IW_GRDH_1SDV_20260512T153345_20260512T153410_064486_081F2C_rtc,S1D_IW_GRDH_1SDV_20260512T154106_20260512T154131_002753_004A5B_rtc,[1],4
1879,2,S1A_IW_GRDH_1SDV_20260517T154132_20260517T154157_064559_0821B3_rtc,S1C_IW_GRDH_1SDV_20260518T153233_20260518T153258_007710_00FAB5_rtc,[2],2
1880,2,S1A_IW_GRDH_1SDV_20260517T154132_20260517T154157_064559_0821B3_rtc,S1C_IW_GRDH_1SDV_20260518T153233_20260518T153258_007710_00FAB5_rtc,[2],2
1881,1,S1A_IW_GRDH_1SDV_20260517T154132_20260517T154157_064559_0821B3_rtc,S1A_IW_GRDH_1SDV_20260517T154132_20260517T154157_064559_0821B3_rtc,[2],1
1882,1,S1A_IW_GRDH_1SDV_20260517T154132_20260517T154157_064559_0821B3_rtc,S1A_IW_GRDH_1SDV_20260517T154132_20260517T154157_064559_0821B3_rtc,[2],1
1883,2,S1A_IW_GRDH_1SDV_20260517T154132_20260517T154157_064559_0821B3_rtc,S1C_IW_GRDH_1SDV_20260518T153233_20260518T153258_007710_00FAB5_rtc,[1],2
1884,4,S1A_IW_GRDH_1SDV_20260517T154132_20260517T154157_064559_0821B3_rtc,S1C_IW_GRDH_1SDV_20260518T153233_20260518T153258_007710_00FAB5_rtc,[1],4
1885,1,S1C_IW_GRDH_1SDV_20260518T153233_20260518T153258_007710_00FAB5_rtc,S1C_IW_GRDH_1SDV_20260518T153233_20260518T153258_007710_00FAB5_rtc,[1],1
1886,1,S1C_IW_GRDH_1SDV_20260518T153233_20260518T153258_007710_00FAB5_rtc,S1C_IW_GRDH_1SDV_20260518T153233_20260518T153258_007710_00FAB5_rtc,[1],1
1887,1,S1C_IW_GRDH_1SDV_20260518T153233_20260518T153258_007710_00FAB5_rtc,S1C_IW_GRDH_1SDV_20260518T153233_20260518T153258_007710_00FAB5_rtc,[1],1
1888,1,S1C_IW_GRDH_1SDV_20260518T153233_20260518T153258_007710_00FAB5_rtc,S1C_IW_GRDH_1SDV_20260518T153233_20260518T153258_007710_00FAB5_rtc,[1],1
1889,1,S1C_IW_GRDH_1SDV_20260518T153233_20260518T153258_007710_00FAB5_rtc,S1C_IW_GRDH_1SDV_20260518T153233_20260518T153258_007710_00FAB5_rtc,[1],1
1890,1,S1C_IW_GRDH_1SDV_20260518T153233_20260518T153258_007710_00FAB5_rtc,S1C_IW_GRDH_1SDV_20260518T153233_20260518T153258_007710_00FAB5_rtc,[1],1
1891,1,S1C_IW_GRDH_1SDV_20260518T153233_20260518T153258_007710_00FAB5_rtc,S1C_IW_GRDH_1SDV_20260518T153233_20260518T153258_007710_00FAB5_rtc,[1],1
1892,1,S1C_IW_GRDH_1SDV_20260518T153233_20260518T153258_007710_00FAB5_rtc,S1C_IW_GRDH_1SDV_20260518T153233_20260518T153258_007710_00FAB5_rtc,[1],1
1893,3,S1C_IW_GRDH_1SDV_20260604T154057_20260604T154122_007958_0102E8_rtc,S1D_IW_GRDH_1SDV_20260605T154107_20260605T154132_003103_0055FE_rtc,[1],3
1894,1,S1C_IW_GRDH_1SDV_20260604T154057_20260604T154122_007958_0102E8_rtc,S1C_IW_GRDH_1SDV_20260604T154057_20260604T154122_007958_0102E8_rtc,[1],1
1895,3,S1C_IW_GRDH_1SDV_20260604T154057_20260604T154122_007958_0102E8_rtc,S1D_IW_GRDH_1SDV_20260605T154107_20260605T154132_003103_0055FE_rtc,[1],3
1896,3,S1C_IW_GRDH_1SDV_20260604T154057_20260604T154122_007958_0102E8_rtc,S1D_IW_GRDH_1SDV_20260605T154107_20260605T154132_003103_0055FE_rtc,[2],3
1897,7,S1C_IW_GRDH_1SDV_20260604T154057_20260604T154122_007958_0102E8_rtc,S1D_IW_GRDH_1SDV_20260617T154108_20260617T154133_003278_005BC1_rtc,[2],7
1898,1,S1C_IW_GRDH_1SDV_20260604T154057_20260604T154122_007958_0102E8_rtc,S1C_IW_GRDH_1SDV_20260604T154057_20260604T154122_007958_0102E8_rtc,[2],1
1899,3,S1C_IW_GRDH_1SDV_20260604T154057_20260604T154122_007958_0102E8_rtc,S1D_IW_GRDH_1SDV_20260605T154107_20260605T154132_003103_0055FE_rtc,[2],3
1900,3,S1C_IW_GRDH_1SDV_20260604T154057_20260604T154122_007958_0102E8_rtc,S1D_IW_GRDH_1SDV_20260605T154107_20260605T154132_003103_0055FE_rtc,[2],3
1901,16,S1C_IW_GRDH_1SDV_20260604T154057_20260604T154122_007958_0102E8_rtc,S1A_IW_GRDH_1SDV_20260617T153344_20260617T153409_065011_083183_rtc,[2],16
1902,1,S1C_IW_GRDH_1SDV_20260604T154057_20260604T154122_007958_0102E8_rtc,S1C_IW_GRDH_1SDV_20260604T154057_20260604T154122_007958_0102E8_rtc,[1],1
1903,6,S1C_IW_GRDH_1SDV_20260604T154057_20260604T154122_007958_0102E8_rtc,S1D_IW_GRDH_1SDV_20260617T154108_20260617T154133_003278_005BC1_rtc,[1],6
1904,3,S1C_IW_GRDH_1SDV_20260604T154057_20260604T154122_007958_0102E8_rtc,S1D_IW_GRDH_1SDV_20260605T154107_20260605T154132_003103_0055FE_rtc,[0],3
1905,3,S1C_IW_GRDH_1SDV_20260604T154057_20260604T154122_007958_0102E8_rtc,S1D_IW_GRDH_1SDV_20260605T154107_20260605T154132_003103_0055FE_rtc,[0],3
1906,13,S1C_IW_GRDH_1SDV_20260604T154057_20260604T154122_007958_0102E8_rtc,S1D_IW_GRDH_1SDV_20260617T154108_20260617T154133_003278_005BC1_rtc,[1],13
1907,2,S1A_IW_GRDH_1SDV_20260605T153344_20260605T153409_064836_082B70_rtc,S1D_IW_GRDH_1SDV_20260605T154107_20260605T154132_003103_0055FE_rtc,[1],2
1908,3,S1A_IW_GRDH_1SDV_20260605T153344_20260605T153409_064836_082B70_rtc,S1D_IW_GRDH_1SDV_20260605T154107_20260605T154132_003103_0055FE_rtc,[1],3
1909,2,S1A_IW_GRDH_1SDV_20260605T153344_20260605T153409_064836_082B70_rtc,S1D_IW_GRDH_1SDV_20260605T154107_20260605T154132_003103_0055FE_rtc,[1],2
1910,2,S1A_IW_GRDH_1SDV_20260605T153344_20260605T153409_064836_082B70_rtc,S1D_IW_GRDH_1SDV_20260605T154107_20260605T154132_003103_0055FE_rtc,[1],2
1911,3,S1A_IW_GRDH_1SDV_20260605T153344_20260605T153409_064836_082B70_rtc,S1D_IW_GRDH_1SDV_20260605T154107_20260605T154132_003103_0055FE_rtc,[1],3
1912,5,S1A_IW_GRDH_1SDV_20260605T153344_20260605T153409_064836_082B70_rtc,S1D_IW_GRDH_1SDV_20260617T154108_20260617T154133_003278_005BC1_rtc,[1],5
1913,2,S1A_IW_GRDH_1SDV_20260605T153344_20260605T153409_064836_082B70_rtc,S1D_IW_GRDH_1SDV_20260605T154107_20260605T154132_003103_0055FE_rtc,[2],2
1914,2,S1A_IW_GRDH_1SDV_20260605T153344_20260605T153409_064836_082B70_rtc,S1D_IW_GRDH_1SDV_20260605T154107_20260605T154132_003103_0055FE_rtc,[2],2
1915,2,S1A_IW_GRDH_1SDV_20260605T153344_20260605T153409_064836_082B70_rtc,S1D_IW_GRDH_1SDV_20260605T154107_20260605T154132_003103_0055FE_rtc,[2],2
1916,7,S1A_IW_GRDH_1SDV_20260605T153344_20260605T153409_064836_082B70_rtc,S1A_IW_GRDH_1SDV_20260617T153344_20260617T153409_065011_083183_rtc,[2],7
1917,2,S1A_IW_GRDH_1SDV_20260605T153344_20260605T153409_064836_082B70_rtc,S1D_IW_GRDH_1SDV_20260605T154107_20260605T154132_003103_0055FE_rtc,[2],2
1918,4,S1A_IW_GRDH_1SDV_20260605T153344_20260605T153409_064836_082B70_rtc,S1D_IW_GRDH_1SDV_20260605T154107_20260605T154132_003103_0055FE_rtc,[2],4
1919,1,S1A_IW_GRDH_1SDV_20260610T154131_20260610T154156_064909_082DF5_rtc,S1A_IW_GRDH_1SDV_20260610T154131_20260610T154156_064909_082DF5_rtc,[1],1
1920,1,S1A_IW_GRDH_1SDV_20260610T154131_20260610T154156_064909_082DF5_rtc,S1A_IW_GRDH_1SDV_20260610T154131_20260610T154156_064909_082DF5_rtc,[1],1
1921,1,S1A_IW_GRDH_1SDV_20260610T154131_20260610T154156_064909_082DF5_rtc,S1A_IW_GRDH_1SDV_20260610T154131_20260610T154156_064909_082DF5_rtc,[1],1
1922,1,S1A_IW_GRDH_1SDV_20260617T153344_20260617T153409_065011_083183_rtc,S1A_IW_GRDH_1SDV_20260617T153344_20260617T153409_065011_083183_rtc,[1],1
1923,2,S1A_IW_GRDH_1SDV_20260617T153344_20260617T153409_065011_083183_rtc,S1D_IW_GRDH_1SDV_20260617T154108_20260617T154133_003278_005BC1_rtc,[1],2
1924,2,S1A_IW_GRDH_1SDV_20260617T153344_20260617T153409_065011_083183_rtc,S1D_IW_GRDH_1SDV_20260617T154108_20260617T154133_003278_005BC1_rtc,[1],2
1925,2,S1A_IW_GRDH_1SDV_20260617T153344_20260617T153409_065011_083183_rtc,S1D_IW_GRDH_1SDV_20260617T154108_20260617T154133_003278_005BC1_rtc,[1],2
1926,2,S1A_IW_GRDH_1SDV_20260617T153344_20260617T153409_065011_083183_rtc,S1D_IW_GRDH_1SDV_20260617T154108_20260617T154133_003278_005BC1_rtc,[1],2
1927,2,S1A_IW_GRDH_1SDV_20260617T153344_20260617T153409_065011_083183_rtc,S1D_IW_GRDH_1SDV_20260617T154108_20260617T154133_003278_005BC1_rtc,[1],2
1928,1,S1A_IW_GRDH_1SDV_20260617T153344_20260617T153409_065011_083183_rtc,S1A_IW_GRDH_1SDV_20260617T153344_20260617T153409_065011_083183_rtc,[2],1
1929,1,S1A_IW_GRDH_1SDV_20260617T153344_20260617T153409_065011_083183_rtc,S1A_IW_GRDH_1SDV_20260617T153344_20260617T153409_065011_083183_rtc,[2],1
1930,1,S1A_IW_GRDH_1SDV_20260617T153344_20260617T153409_065011_083183_rtc,S1A_IW_GRDH_1SDV_20260617T153344_20260617T153409_065011_083183_rtc,[2],1
1931,1,S1A_IW_GRDH_1SDV_20260617T153344_20260617T153409_065011_083183_rtc,S1A_IW_GRDH_1SDV_20260617T153344_20260617T153409_065011_083183_rtc,[2],1
1932,1,S1A_IW_GRDH_1SDV_20260617T153344_20260617T153409_065011_083183_rtc,S1A_IW_GRDH_1SDV_20260617T153344_20260617T153409_065011_083183_rtc,[2],1
1933,4,S1A_IW_GRDH_1SDV_20260617T153344_20260617T153409_065011_083183_rtc,S1D_IW_GRDH_1SDV_20260617T154108_20260617T154133_003278_005BC1_rtc,"[1, 2]",4
1934,1,S1D_IW_GRDH_1SDV_20260617T154108_20260617T154133_003278_005BC1_rtc,S1D_IW_GRDH_1SDV_20260617T154108_20260617T154133_003278_005BC1_rtc,[1],1
1935,4,S1D_IW_GRDH_1SDV_20260706T153246_20260706T153311_003555_006504_rtc,S1D_IW_GRDH_1SDV_20260718T153247_20260718T153312_003730_006AF7_rtc,[1],4
1936,6,S1D_IW_GRDH_1SDV_20260706T153246_20260706T153311_003555_006504_rtc,S1D_IW_GRDH_1SDV_20260718T153247_20260718T153312_003730_006AF7_rtc,[1],6
1937,2,S1D_IW_GRDH_1SDV_20260706T153246_20260706T153311_003555_006504_rtc,S1C_IW_GRDH_1SDV_20260712T153234_20260712T153259_008512_010DA0_rtc,[1],2
1938,1,S1D_IW_GRDH_1SDV_20260706T153246_20260706T153311_003555_006504_rtc,S1D_IW_GRDH_1SDV_20260706T153246_20260706T153311_003555_006504_rtc,[1],1
1939,1,S1D_IW_GRDH_1SDV_20260706T153246_20260706T153311_003555_006504_rtc,S1D_IW_GRDH_1SDV_20260706T153246_20260706T153311_003555_006504_rtc,[1],1
1940,6,S1D_IW_GRDH_1SDV_20260706T153246_20260706T153311_003555_006504_rtc,S1C_IW_GRDH_1SDV_20260717T154057_20260717T154122_008585_011006_rtc,"[1, 2]",6
1941,4,S1D_IW_GRDH_1SDV_20260706T153246_20260706T153311_003555_006504_rtc,S1D_IW_GRDH_1SDV_20260718T153247_20260718T153312_003730_006AF7_rtc,[2],4
1942,1,S1D_IW_GRDH_1SDV_20260706T153246_20260706T153311_003555_006504_rtc,S1D_IW_GRDH_1SDV_20260706T153246_20260706T153311_003555_006504_rtc,[1],1
1943,1,S1D_IW_GRDH_1SDV_20260706T153246_20260706T153311_003555_006504_rtc,S1D_IW_GRDH_1SDV_20260706T153246_20260706T153311_003555_006504_rtc,[1],1
1944,4,S1D_IW_GRDH_1SDV_20260706T153246_20260706T153311_003555_006504_rtc,S1D_IW_GRDH_1SDV_20260718T153247_20260718T153312_003730_006AF7_rtc,[1],4
1945,2,S1D_IW_GRDH_1SDV_20260706T153246_20260706T153311_003555_006504_rtc,S1C_IW_GRDH_1SDV_20260712T153234_20260712T153259_008512_010DA0_rtc,[0],2
1946,2,S1D_IW_GRDH_1SDV_20260706T153246_20260706T153311_003555_006504_rtc,S1C_IW_GRDH_1SDV_20260712T153234_20260712T153259_008512_010DA0_rtc,[0],2
1947,10,S1D_IW_GRDH_1SDV_20260706T153246_20260706T153311_003555_006504_rtc,S1D_IW_GRDH_1SDV_20260718T153247_20260718T153312_003730_006AF7_rtc,[2],10
1948,3,S1D_IW_GRDH_1SDV_20260706T153246_20260706T153311_003555_006504_rtc,S1C_IW_GRDH_1SDV_20260712T153234_20260712T153259_008512_010DA0_rtc,[2],3
1949,2,S1D_IW_GRDH_1SDV_20260706T153246_20260706T153311_003555_006504_rtc,S1C_IW_GRDH_1SDV_20260712T153234_20260712T153259_008512_010DA0_rtc,[2],2
1950,7,S1D_IW_GRDH_1SDV_20260706T153246_20260706T153311_003555_006504_rtc,S1D_IW_GRDH_1SDV_20260718T153247_20260718T153312_003730_006AF7_rtc,[1],7
1951,4,S1D_IW_GRDH_1SDV_20260706T153246_20260706T153311_003555_006504_rtc,S1D_IW_GRDH_1SDV_20260718T153247_20260718T153312_003730_006AF7_rtc,[1],4
1952,1,S1D_IW_GRDH_1SDV_20260706T153246_20260706T153311_003555_006504_rtc,S1D_IW_GRDH_1SDV_20260706T153246_20260706T153311_003555_006504_rtc,[1],1
1953,1,S1D_IW_GRDH_1SDV_20260706T153246_20260706T153311_003555_006504_rtc,S1D_IW_GRDH_1SDV_20260706T153246_20260706T153311_003555_006504_rtc,[2],1
1954,11,S1D_IW_GRDH_1SDV_20260706T153246_20260706T153311_003555_006504_rtc,S1D_IW_GRDH_1SDV_20260718T153247_20260718T153312_003730_006AF7_rtc,[2],11
1955,2,S1D_IW_GRDH_1SDV_20260706T153246_20260706T153311_003555_006504_rtc,S1C_IW_GRDH_1SDV_20260712T153234_20260712T153259_008512_010DA0_rtc,[2],2
1956,4,S1D_IW_GRDH_1SDV_20260706T153246_20260706T153311_003555_006504_rtc,S1D_IW_GRDH_1SDV_20260718T153247_20260718T153312_003730_006AF7_rtc,[1],4
1957,2,S1D_IW_GRDH_1SDV_20260706T153246_20260706T153311_003555_006504_rtc,S1C_IW_GRDH_1SDV_20260712T153234_20260712T153259_008512_010DA0_rtc,[2],2
1958,1,S1D_IW_GRDH_1SDV_20260706T153246_20260706T153311_003555_006504_rtc,S1D_IW_GRDH_1SDV_20260706T153246_20260706T153311_003555_006504_rtc,[2],1
1959,1,S1D_IW_GRDH_1SDV_20260706T153246_20260706T153311_003555_006504_rtc,S1D_IW_GRDH_1SDV_20260706T153246_20260706T153311_003555_006504_rtc,[2],1
1960,7,S1D_IW_GRDH_1SDV_20260706T153246_20260706T153311_003555_006504_rtc,S1D_IW_GRDH_1SDV_20260718T153247_20260718T153312_003730_006AF7_rtc,[2],7
1961,1,S1D_IW_GRDH_1SDV_20260706T153246_20260706T153311_003555_006504_rtc,S1D_IW_GRDH_1SDV_20260706T153246_20260706T153311_003555_006504_rtc,[2],1
1962,9,S1D_IW_GRDH_1SDV_20260706T153246_20260706T153311_003555_006504_rtc,S1D_IW_GRDH_1SDV_20260718T153247_20260718T153312_003730_006AF7_rtc,[2],9
1963,8,S1D_IW_GRDH_1SDV_20260706T153246_20260706T153311_003555_006504_rtc,S1D_IW_GRDH_1SDV_20260718T153247_20260718T153312_003730_006AF7_rtc,[1],8
1964,3,S1C_IW_GRDH_1SDV_20260712T153234_20260712T153259_008512_010DA0_rtc,S1D_IW_GRDH_1SDV_20260718T153247_20260718T153312_003730_006AF7_rtc,[1],3
1965,4,S1C_IW_GRDH_1SDV_20260712T153234_20260712T153259_008512_010DA0_rtc,S1D_IW_GRDH_1SDV_20260718T153247_20260718T153312_003730_006AF7_rtc,[1],4
1966,1,S1C_IW_GRDH_1SDV_20260717T154057_20260717T154122_008585_011006_rtc,S1C_IW_GRDH_1SDV_20260717T154057_20260717T154122_008585_011006_rtc,[1],1
1967,2,S1C_IW_GRDH_1SDV_20260717T154057_20260717T154122_008585_011006_rtc,S1D_IW_GRDH_1SDV_20260718T153247_20260718T153312_003730_006AF7_rtc,[1],2
1968,2,S1C_IW_GRDH_1SDV_20260717T154057_20260717T154122_008585_011006_rtc,S1D_IW_GRDH_1SDV_20260718T153247_20260718T153312_003730_006AF7_rtc,[1],2
1969,2,S1C_IW_GRDH_1SDV_20260717T154057_20260717T154122_008585_011006_rtc,S1D_IW_GRDH_1SDV_20260718T153247_20260718T153312_003730_006AF7_rtc,[1],2
1970,1,S1D_IW_GRDH_1SDV_20260718T153247_20260718T153312_003730_006AF7_rtc,S1D_IW_GRDH_1SDV_20260718T153247_20260718T153312_003730_006AF7_rtc,[1],1
1971,1,S1D_IW_GRDH_1SDV_20260718T153247_20260718T153312_003730_006AF7_rtc,S1D_IW_GRDH_1SDV_20260718T153247_20260718T153312_003730_006AF7_rtc,[1],1
1972,3,S1D_IW_GRDH_1SDV_20260805T034238_20260805T034303_003985_0073C9_rtc,S1C_IW_GRDH_1SDV_20260806T033410_20260806T033435_008869_01197D_rtc,[1],3
1973,1,S1D_IW_GRDH_1SDV_20260805T034238_20260805T034303_003985_0073C9_rtc,S1D_IW_GRDH_1SDV_20260805T034238_20260805T034303_003985_0073C9_rtc,[2],1
1974,2,S1D_IW_GRDH_1SDV_20260805T034238_20260805T034303_003985_0073C9_rtc,S1C_IW_GRDH_1SDV_20260805T153235_20260805T153300_008862_011943_rtc,[2],2
1975,3,S1D_IW_GRDH_1SDV_20260805T034238_20260805T034303_003985_0073C9_rtc,S1C_IW_GRDH_1SDV_20260806T033410_20260806T033435_008869_01197D_rtc,[1],3
